location,price,area,rooms,floor,total_floors,year,parking,state,furnished,market
"Jordanowska, Oporów, Wrocław, dolnośląskie",679 780 zł,"58,10 m²",3,parter,3,2025,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Witolda, Kępa Mieszczańska, Wrocław, dolnośląskie",1 150 000 zł,"33,44 m²",1,4,5,2020,-,bardzo dobry,Nie,wtórny
"Partynice, Wrocław, dolnośląskie",912 550 zł,"55,98 m²",3,8,8,2026,przynależne na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Poznańska, Szczepin, Wrocław, dolnośląskie",565 000 zł,"39,10 m²",2,9,10,1980,przynależne na ulicy,bardzo dobry,Nie,wtórny
"Konduktorska, Jagodno, Wrocław, dolnośląskie",979 442 zł,"89,36 m²",5,parter,1,2024,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Sołtysowice, Wrocław, dolnośląskie",720 000 zł,43 m²,2,parter,,-,w garażu podziemnym,dobry,Nie,wtórny
"Lompy, Ołbin, Wrocław, dolnośląskie",520 000 zł,"38,49 m²",2,parter,3,1930,przynależne na ulicy,do odświeżenia,Tak,wtórny
"Grabiszyn, Wrocław, dolnośląskie",999 999 zł,84 m²,5,1,4,2023,-,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Hartmana, Leśnica, Wrocław, dolnośląskie",614 000 zł,53 m²,2,2,3,2015,tak,wysoki standard,Nie,wtórny
"Opolska, Księże Wielkie, Wrocław, dolnośląskie",620 496 zł,"50,04 m²",3,parter,3,2024,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Gnieźnieńska, Stare Miasto, Wrocław, dolnośląskie",882 348 zł,"57,55 m²",3,1,9,-,przynależne na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Suwalska, Maślice, Wrocław, dolnośląskie",798 000 zł,"73,20 m²",3,1,2,2010,tak,dobry,Nie,wtórny
"Gaj, Wrocław, dolnośląskie",430 500 zł,"28,32 m²",1,1,,2024,-,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Herbsta, Sołtysowice, Wrocław, dolnośląskie",779 000 zł,"60,53 m²",3,parter,5,2025,-,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Chudoby, Wrocław, dolnośląskie",765 000 zł,93 m²,3,1,4,1898,parking publiczny / na ulicy,do odświeżenia,Tak,wtórny
"Magellana, Wrocław, dolnośląskie",518 400 zł,"38,40 m²",2,parter,4,2022,tak,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Karłowice, Wrocław, dolnośląskie",615 000 zł,57 m²,3,9,10,-,-,do remontu,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Karkonoska, Krzyki, Wrocław, dolnośląskie",568 415 zł,"36,98 m²",2,1,8,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Drobnera, Nadodrze, Wrocław, dolnośląskie",2 283 881 zł,"182,69 m²",4,5,6,2015,w garażu podziemnym,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Tulipanowa, Ołtaszyn, Wrocław, dolnośląskie",1 065 000 zł,"77,62 m²",3,2,2,2016,tak,wysoki standard,Tak,wtórny
"Stare Miasto, Wrocław, dolnośląskie",529 000 zł,"39,22 m²",1,parter,4,2020,w garażu podziemnym,bardzo dobry,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kamieńskiego, Poświętne, Wrocław, dolnośląskie",410 000 zł,26 m²,1,1,3,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Buforowa, Jagodno, Wrocław, dolnośląskie",627 245 zł,"64,07 m²",3,1,4,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Plac Grunwaldzki, Wrocław, dolnośląskie",1 136 000 zł,"91,84 m²",3,3,4,1902,-,-,Tak,wtórny
"Śródmieście, Wrocław, dolnośląskie",1 149 200 zł,"76,36 m²",3,4,6,2024,w garażu podziemnym,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kamieńskiego, Poświętne, Wrocław, dolnośląskie",608 100 zł,"45,79 m²",2,3,3,2023,przynależne na terenie ogrodzonym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Stare Miasto, Wrocław, dolnośląskie",899 000 zł,"57,65 m²",3,6,9,2023,w garażu podziemnym,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Zwycięska, Partynice, Wrocław, dolnośląskie",1 199 999 zł,"101,80 m²",3,1,2,2008,tak,wysoki standard,Nie,wtórny
"Jedności Narodowej, Ołbin, Wrocław, dolnośląskie",1 465 660 zł,"110,20 m²",4,6,7,2024,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Maślice, Wrocław, dolnośląskie",724 259 zł,"71,75 m²",3,2,3,2023,przynależne na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Gnieźnieńska, Szczepin, Wrocław, dolnośląskie",899 000 zł,"56,59 m²",3,9,9,2026,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Boiskowa, Bieńkowice, Wrocław, dolnośląskie",512 127 zł,"51,47 m²",3,1,2,2025,przynależne na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Klasztorna, Krzyki, Wrocław, dolnośląskie",799 000 zł,"57,11 m²",2,2,3,2012,w garażu podziemnym,bardzo dobry,Tak,wtórny
"Jedności Narodowej, Śródmieście, Wrocław, dolnośląskie",1 483 188 zł,"124,90 m²",3,3,8,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Buforowa, Jagodno, Wrocław, dolnośląskie",799 000 zł,66 m²,3,4,4,2017,garaż,wysoki standard,Tak,wtórny
"Krzyki, Wrocław, dolnośląskie",688 215 zł,"47,31 m²",2,3,4,2024,przynależne na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kopycińskiego, Wojszyce, Wrocław, dolnośląskie",1 250 000 zł,91 m²,3,parter,1,2022,-,-,Nie,wtórny
"Ołtaszyn, Wrocław, dolnośląskie",561 122 zł,"42,38 m²",2,2,2,2022,w garażu podziemnym,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Wrocław, dolnośląskie",551 925 zł,"51,63 m²",3,2,2,2024,w garażu podziemnym,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kazimierska, Biskupin, Wrocław, dolnośląskie",660 800 zł,"47,20 m²",2,1,9,1979,-,do odświeżenia,Nie,wtórny
"Ułańska, Ołtaszyn, Wrocław, dolnośląskie",1 199 000 zł,69 m²,3,2,2,2017,w garażu podziemnym,wysoki standard,Nie,wtórny
"Krzyki, Wrocław, dolnośląskie",618 999 zł,"46,50 m²",3,4,4,2008,garaż,-,Tak,wtórny
"Zakrzów, Wrocław, dolnośląskie",619 000 zł,"56,02 m²",3,parter,6,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Zakrzów, Wrocław, dolnośląskie",642 660 zł,"52,69 m²",3,4,4,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Grodzieńska, Zgorzelisko, Wrocław, dolnośląskie",472 000 zł,"41,77 m²",2,2,2,-,garaż,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Gaj, Wrocław, dolnośląskie",430 499 zł,"28,34 m²",1,1,6,2022,w garażu podziemnym,bardzo dobry,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Brochów, Wrocław, dolnośląskie",573 516 zł,"64,44 m²",3,1,3,2024,przynależne na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Mieszczańska, Śródmieście, Wrocław, dolnośląskie",1 700 000 zł,78 m²,3,5,7,2020,w garażu podziemnym,wysoki standard,Tak,wtórny
"Polo, Psie Pole, Wrocław, dolnośląskie",629 500 zł,"49,40 m²",2,parter,4,2021,tak,wysoki standard,Nie,wtórny
"Lawendowa, Lipa Piotrowska, Wrocław, dolnośląskie",598 492 zł,"60,15 m²",3,1,2,2025,możliwość wykupienia,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Łaciarska, Wrocław, dolnośląskie",4 100 000 zł,150 m²,6,1,3,1500,w garażu podziemnym,bardzo dobry,Nie,wtórny
"Conrada-Korzeniowskiego, Kleczków, Wrocław, dolnośląskie",1 956 250 zł,"107,74 m²",5,4,10,2026,przynależne na terenie ogrodzonym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Rychtalska, Ołbin, Wrocław, dolnośląskie",1 124 500 zł,"86,50 m²",4,4,7,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Orawska, Krzyki, Wrocław, dolnośląskie",717 000 zł,"71,34 m²",4,2,2,2025,parking publiczny / na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Gnieźnieńska, Szczepin, Wrocław, dolnośląskie",948 318 zł,"79,98 m²",4,parter,7,2022,przynależne na ulicy,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Oporów, Wrocław, dolnośląskie",501 890 zł,"39,30 m²",2,2,3,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kazimierza Wielkiego, Stare Miasto, Wrocław, dolnośląskie",485 000 zł,"27,56 m²",1,1,4,1970,parking strzeżony w pobliżu,wysoki standard,Tak,wtórny
"Słowiańska, Wrocław, dolnośląskie",649 999 zł,69 m²,3,4,5,-,-,-,Nie,wtórny
"Hallera, Borek, Wrocław, dolnośląskie",806 000 zł,49 m²,2,parter,3,2016,garaż w bryle budynku,bardzo dobry,Tak,wtórny
"Spiżowa, Grabiszyn, Wrocław, dolnośląskie",780 000 zł,52 m²,3,5,7,2009,garaż,wysoki standard,Nie,wtórny
"Buforowa, Jagodno, Wrocław, dolnośląskie",1 036 728 zł,"89,76 m²",5,parter,1,2024,przynależne na terenie ogrodzonym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kamieńskiego, Poświętne, Wrocław, dolnośląskie",1 058 157 zł,"80,13 m²",4,parter,3,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Opolska, Księże Wielkie, Wrocław, dolnośląskie",995 050 zł,"85,20 m²",5,1,2,2025,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Opolska, Księże Wielkie, Wrocław, dolnośląskie",856 813 zł,"64,30 m²",3,parter,3,2024,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Staromłyńska, Stare Miasto, Wrocław, dolnośląskie",1 183 248 zł,"47,52 m²",2,5,5,2021,przynależne na ulicy,wysoki standard,Nie,wtórny
"Wrocław, dolnośląskie",709 000 zł,"41,66 m²",2,4,9,2023,w garażu podziemnym,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kleczków, Wrocław, dolnośląskie",441 170 zł,"28,10 m²",1,7,7,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Opolska, Księże Wielkie, Wrocław, dolnośląskie",846 265 zł,"67,70 m²",4,parter,2,2024,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Czysta, Przedmieście Świdnickie, Wrocław, dolnośląskie",762 100 zł,"39,45 m²",2,3,7,2024,-,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Ołtaszyn, Wrocław, dolnośląskie",975 000 zł,"118,36 m²",4,parter,,2024,-,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Wagnera, Jagodno, Wrocław, dolnośląskie",499 000 zł,"33,90 m²",1,2,3,2012,-,-,Nie,wtórny
"Stare Miasto, Wrocław, dolnośląskie",2 026 919 zł,"87,69 m²",4,6,6,2024,w garażu podziemnym,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kromera, Karłowice, Wrocław, dolnośląskie",460 000 zł,38 m²,2,2,4,1980,-,do wykończenia,Nie,wtórny
"Jarocińska, Wrocław, dolnośląskie",898 998 zł,"72,52 m²",3,1,2,2024,w garażu podziemnym,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Krawiecka, Wrocław, dolnośląskie",580 000 zł,"31,40 m²",1,5,6,2012,parking publiczny / na ulicy,bardzo dobry,Tak,wtórny
"Stare Miasto, Wrocław, dolnośląskie",472 056 zł,"25,19 m²",1,parter,6,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Krzyki, Wrocław, dolnośląskie",555 599 zł,"33,12 m²",2,5,8,2026,przynależne na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Konduktorska, Jagodno, Wrocław, dolnośląskie",1 160 464 zł,"97,11 m²",5,1,1,2025,przynależne na terenie ogrodzonym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Suwalska, Maślice, Wrocław, dolnośląskie",499 999 zł,"40,40 m²",2,2,2,2009,tak,bardzo dobry,Tak,wtórny
"Hallera, Grabiszyn, Wrocław, dolnośląskie",959 000 zł,"56,60 m²",3,3,3,2016,parking publiczny / na ulicy,bardzo dobry,Tak,wtórny
"Bieńkowice, Wrocław, dolnośląskie",539 400 zł,"53,94 m²",3,1,2,-,w garażu podziemnym,wysoki standard,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Opolska, Księże Wielkie, Wrocław, dolnośląskie",659 736 zł,"55,44 m²",3,2,4,2024,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Krzyki, Wrocław, dolnośląskie",698 000 zł,"63,20 m²",3,3,3,2002,garaż,-,Nie,wtórny
"Grunwaldzki, Plac Grunwaldzki, Wrocław, dolnośląskie",827 000 zł,"54,81 m²",3,7,15,1970,-,dobry,Tak,wtórny
"Grabiszyńska, Grabiszyn-Grabiszynek, Wrocław, dolnośląskie",499 000 zł,36 m²,2,8,8,1975,tak,dobry,Tak,wtórny
"Awicenny, Oporów, Wrocław, dolnośląskie",679 000 zł,"58,10 m²",3,parter,3,2025,przynależne na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Zoli, Oporów, Wrocław, dolnośląskie",465 000 zł,30 m²,1,-,,-,-,-,Nie,wtórny
"Herbsta, Sołtysowice, Wrocław, dolnośląskie",819 000 zł,"60,30 m²",3,5,5,2025,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Różana, Grabiszyn, Wrocław, dolnośląskie",610 000 zł,"42,90 m²",2,1,4,2001,parking publiczny / na ulicy,-,Nie,wtórny
"Odolanowska, Zakrzów, Wrocław, dolnośląskie",779 000 zł,66 m²,4,1,4,2023,w garażu podziemnym,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Suwalska, Maślice, Wrocław, dolnośląskie",769 000 zł,"77,78 m²",4,parter,2,2023,garaż,deweloperski,Nie,wtórny
"Blizanowicka, Krzyki, Wrocław, dolnośląskie",611 800 zł,"46,60 m²",3,2,2,2025,parking publiczny / na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Białowieska, Popowice, Wrocław, dolnośląskie",615 000 zł,42 m²,2,3,10,-,parking publiczny / na ulicy,bardzo dobry,Nie,wtórny
"Gnieźnieńska, Szczepin, Wrocław, dolnośląskie",1 039 000 zł,"74,15 m²",4,1,9,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Awicenny, Krzyki, Wrocław, dolnośląskie",642 000 zł,53 m²,3,1,3,2024,garaż,do wykończenia,Nie,wtórny
"Długa, Szczepin, Wrocław, dolnośląskie",1 439 000 zł,"100,99 m²",4,5,9,2023,tak,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Karkonoska, Krzyki, Wrocław, dolnośląskie",666 000 zł,"38,55 m²",2,8,8,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Stabłowice, Wrocław, dolnośląskie",989 000 zł,100 m²,5,parter,,2023,-,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Lawendowa, Lipa Piotrowska, Wrocław, dolnośląskie",510 198 zł,"42,20 m²",2,parter,2,2024,w garażu podziemnym,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kominiarska, Lipa Piotrowska, Wrocław, dolnośląskie",499 226 zł,"42,20 m²",2,2,2,2024,przynależne na ulicy,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Herbsta, Sołtysowice, Wrocław, dolnośląskie",599 000 zł,"44,92 m²",2,parter,5,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Energetyczna, Krzyki, Wrocław, dolnośląskie",619 000 zł,48 m²,3,3,4,1970,parking publiczny / na ulicy,bardzo dobry,Tak,wtórny
"Ikara, Gądów Mały, Wrocław, dolnośląskie",635 000 zł,"54,50 m²",2,1,6,1987,parking publiczny / na ulicy,do remontu,Nie,wtórny
"Czysta, Przedmieście Oławskie, Wrocław, dolnośląskie",1 004 700 zł,"53,02 m²",1,2,4,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kutrzeby, Ołtaszyn, Wrocław, dolnośląskie",925 000 zł,"81,16 m²",4,parter,1,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kajdasza, Jagodno, Wrocław, dolnośląskie",653 000 zł,61 m²,3,2,5,2024,parking publiczny / na ulicy,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Jana Pawła II, Stare Miasto, Wrocław, dolnośląskie",1 301 940 zł,"48,22 m²",2,4,5,2023,-,wysoki standard,Nie,wtórny
"Orzeszkowej, Ołbin, Wrocław, dolnośląskie",730 000 zł,54 m²,3,1,3,1930,przynależne na ulicy,bardzo dobry,Nie,wtórny
"Przyjaźni, Krzyki, Wrocław, dolnośląskie",465 000 zł,"29,86 m²",1,2,6,2008,-,bardzo dobry,Nie,wtórny
"Zatorska, Psie Pole, Wrocław, dolnośląskie",469 000 zł,"43,38 m²",2,parter,3,2024,tak,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Karkonoska, Krzyki, Wrocław, dolnośląskie",1 118 719 zł,"72,40 m²",4,8,8,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Awicenny, Oporów, Wrocław, dolnośląskie",605 166 zł,"48,30 m²",2,parter,4,-,garaż wolnostojący,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Vespucciego, Swojczyce, Wrocław, dolnośląskie",1 100 000 zł,67 m²,4,1,3,2023,w garażu podziemnym,do wykończenia,Nie,wtórny
"Czysta, Stare Miasto, Wrocław, dolnośląskie",1 100 000 zł,"53,51 m²",2,2,5,2007,parking publiczny / na ulicy,dobry,Nie,wtórny
"Piłsudskiego, Wrocław, dolnośląskie",620 000 zł,"62,40 m²",2,5,5,-,-,do remontu,Tak,wtórny
"Stare Miasto, Wrocław, dolnośląskie",2 444 000 zł,"149,46 m²",4,5,6,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Księże Małe, Wrocław, dolnośląskie",681 700 zł,"60,60 m²",3,parter,2,-,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Gnieźnieńska, Szczepin, Wrocław, dolnośląskie",639 000 zł,"40,41 m²",2,1,9,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Podwale, Wrocław, dolnośląskie",1 319 055 zł,"56,13 m²",2,5,6,2016,-,wysoki standard,Nie,wtórny
"Gnieźnieńska, Szczepin, Wrocław, dolnośląskie",1 029 000 zł,"78,97 m²",4,7,9,2023,garaż,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Krakowska, Przedmieście Oławskie, Wrocław, dolnośląskie",479 000 zł,44 m²,2,3,9,2021,przynależne na ulicy,bardzo dobry,Nie,wtórny
"Pomorska, Nadodrze, Wrocław, dolnośląskie",599 000 zł,39 m²,2,4,5,2015,przynależne na ulicy,bardzo dobry,Tak,wtórny
"Buforowa, Jagodno, Wrocław, dolnośląskie",666 390 zł,"61,76 m²",3,2,4,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Łubinowa, Ołtaszyn, Wrocław, dolnośląskie",699 500 zł,"56,20 m²",2,2,3,2008,garaż,bardzo dobry,Nie,wtórny
"Muchobór Wielki, Wrocław, dolnośląskie",755 000 zł,"47,52 m²",2,parter,2,2022,w garażu podziemnym,bardzo dobry,Tak,wtórny
"Horbaczewskiego, Gądów Mały, Wrocław, dolnośląskie",700 000 zł,60 m²,3,5,6,1980,-,-,Nie,wtórny
"Oporów, Wrocław, dolnośląskie",605 000 zł,48 m²,2,3,3,2025,w garażu podziemnym,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kamieńskiego, Poświętne, Wrocław, dolnośląskie",673 000 zł,"48,02 m²",2,parter,1,2023,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Wyszyńskiego, Plac Grunwaldzki, Wrocław, dolnośląskie",1 050 000 zł,"64,29 m²",2,6,6,2018,w garażu podziemnym,bardzo dobry,Nie,wtórny
"Stare Miasto, Wrocław, dolnośląskie",460 000 zł,"27,26 m²",1,2,4,1966,garaż,-,Nie,wtórny
"Gnieźnieńska, Szczepin, Wrocław, dolnośląskie",929 000 zł,"74,56 m²",4,parter,7,2022,przynależne na ulicy,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Macieja, Nadodrze, Wrocław, dolnośląskie",755 000 zł,"47,42 m²",1,4,4,1945,parking publiczny / na ulicy,bardzo dobry,Tak,wtórny
"Oporów, Wrocław, dolnośląskie",942 700 zł,"85,60 m²",5,1,3,2025,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Kutrzeby, Ołtaszyn, Wrocław, dolnośląskie",1 075 000 zł,"118,24 m²",4,1,2,2024,przynależne na terenie ogrodzonym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Fabryczna, Wrocław, dolnośląskie",630 000 zł,"53,80 m²",3,6,10,1980,tak,dobry,Tak,wtórny
"Sztabowa, Krzyki, Wrocław, dolnośląskie",499 000 zł,31 m²,2,1,2,1925,-,wysoki standard,Tak,wtórny
"Herbsta, Sołtysowice, Wrocław, dolnośląskie",829 000 zł,"61,38 m²",3,5,5,2025,parking publiczny / na ulicy,-,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Westerplatte, Śródmieście, Wrocław, dolnośląskie",850 000 zł,"83,70 m²",3,2,4,1904,parking publiczny / na ulicy,dobry,Tak,wtórny
"Mosiężna, Grabiszyn, Wrocław, dolnośląskie",849 999 zł,61 m²,3,3,5,2010,parking publiczny / na ulicy,-,Nie,wtórny
"Gnieźnieńska, Stare Miasto, Wrocław, dolnośląskie",1 374 000 zł,"87,44 m²",4,6,9,2022,w garażu podziemnym,do wykończenia,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
"Psie Pole, Wrocław, dolnośląskie",600 000 zł,"57,24 m²",3,3,11,1977,-,-,Nie,wtórny
"Buforowa, Wrocław, dolnośląskie",469 990 zł,"41,60 m²",2,parter,2,2022,-,deweloperski,Nie,pierwotny (zobacz inne nowe mieszkania we Wrocławiu)
